state,county,year,total,dem,gop,AGE18PLUS_TOT,repturnout,demturnout,turnout,winner
Florida,UNION COUNTY,2012,5393,1339,3980,12311,0.3232881163187393,0.10876451953537487,0.43806352042888475,red
Florida,UNION COUNTY,2016,5694,1014,4568,12334,0.3703583590076212,0.08221177233663045,0.46165072158261716,red
Florida,UNION COUNTY,2020,6245,1053,5133,12225,0.41987730061349693,0.08613496932515337,0.5108384458077709,red
Florida,VOLUSIA COUNTY,2012,234536,114748,117490,405152,0.2899899297053945,0.2832220993602401,0.5788839744096043,red
Florida,VOLUSIA COUNTY,2016,260869,109091,143007,434207,0.329352129283959,0.25124191917679817,0.6007940912974687,red
Florida,VOLUSIA COUNTY,2020,307439,130575,173821,456508,0.3807622210344616,0.28603003671348587,0.6734580774049962,red
Florida,WAKULLA COUNTY,2012,14660,5175,9290,24181,0.38418593110293203,0.21401100037219303,0.6062611140978454,red
Florida,WAKULLA COUNTY,2016,15351,4348,10512,25057,0.419523486450892,0.17352436444905614,0.6126431735642734,red
Florida,WAKULLA COUNTY,2020,18404,5351,12874,26751,0.48125303726963475,0.2000299054240963,0.6879742813352772,red
Florida,WALTON COUNTY,2012,28494,6671,21490,45569,0.47159253000943624,0.14639338146546996,0.6252935109394544,red
Florida,WALTON COUNTY,2016,33637,6876,25756,52043,0.49489844935918376,0.13212151490113944,0.646330918663413,red
Florida,WALTON COUNTY,2020,43711,10338,32947,58987,0.5585467984471154,0.1752589553630461,0.7410276840659806,red
Florida,WASHINGTON COUNTY,2012,10999,2820,8038,19620,0.409683995922528,0.1437308868501529,0.5606014271151886,red
Florida,WASHINGTON COUNTY,2016,11156,2264,8637,19576,0.4412035145075603,0.11565181855333061,0.5698814875357581,red
Florida,WASHINGTON COUNTY,2020,12327,2347,9876,20398,0.48416511422688496,0.11506030002941464,0.6043239533287578,red
Georgia,APPLING COUNTY,2012,7086,1758,5233,13744,0.38074796274738065,0.12791036088474972,0.5155704307334109,red
Georgia,APPLING COUNTY,2016,7012,1434,5494,13818,0.3975973368070633,0.10377768128528007,0.5074540454479665,red
Georgia,APPLING COUNTY,2020,8341,1779,6526,13873,0.470410149210697,0.128234700497369,0.6012398183521949,red
Georgia,ATKINSON COUNTY,2012,2902,930,1938,5901,0.3284189120488053,0.157600406710727,0.49178105405863415,red
Georgia,ATKINSON COUNTY,2016,2610,697,1878,5991,0.31347020530796194,0.11634117843431814,0.4356534802203305,red
Georgia,ATKINSON COUNTY,2020,3155,825,2300,6025,0.3817427385892116,0.13692946058091288,0.5236514522821577,red
Georgia,BACON COUNTY,2012,3931,791,3093,8237,0.37550078912225326,0.09603010804904698,0.47723685807939786,red
Georgia,BACON COUNTY,2016,4020,608,3364,8377,0.40157574310612393,0.07257968246388923,0.4798854005013728,red
Georgia,BACON COUNTY,2020,4668,625,4018,8331,0.48229504261193135,0.07502100588164685,0.5603168887288441,red
Georgia,BAKER COUNTY,2012,1589,794,785,2599,0.30203924586379377,0.3055021161985379,0.611388995767603,blue
Georgia,BAKER COUNTY,2016,1440,650,775,2565,0.30214424951267055,0.253411306042885,0.5614035087719298,red
Georgia,BAKER COUNTY,2020,1555,652,897,2447,0.36657131181038005,0.26644871270944015,0.6354720065386187,red
Georgia,BALDWIN COUNTY,2012,16238,8483,7589,37389,0.20297413677819678,0.2268849126748509,0.4342988579528738,blue
Georgia,BALDWIN COUNTY,2016,16116,7970,7697,36554,0.21056519122394265,0.21803359413470483,0.4408819828199376,blue
Georgia,BALDWIN COUNTY,2020,18251,9140,8903,36602,0.24323807442216272,0.24971313043003115,0.4986339544287197,blue
Georgia,BANKS COUNTY,2012,6195,780,5354,13748,0.38943846377654934,0.05673552516729706,0.45061099796334014,red
Georgia,BANKS COUNTY,2016,6975,684,6134,14112,0.4346655328798186,0.04846938775510204,0.4942602040816326,red
Georgia,BANKS COUNTY,2020,8801,932,7795,14968,0.5207776590058792,0.06226616782469268,0.5879877071084981,red
Georgia,BARROW COUNTY,2012,25199,6028,18725,50761,0.3688855617501625,0.11875258564646086,0.4964244203226887,red
Georgia,BARROW COUNTY,2016,29060,6580,21108,56532,0.37338144767565273,0.11639425458147598,0.5140451425741173,red
Georgia,BARROW COUNTY,2020,37921,10453,26804,61820,0.4335813652539631,0.16908767389194435,0.6134098997088321,red
Georgia,BARTOW COUNTY,2012,35802,8396,26876,74303,0.36170814099026954,0.11299678344077628,0.48183788003176187,red
Georgia,BARTOW COUNTY,2016,39550,8212,29911,77809,0.38441568456091196,0.10554049017465846,0.5082959554807285,red
Georgia,BARTOW COUNTY,2020,50467,12092,37674,82047,0.4591758382390581,0.1473789413385011,0.6150986629614733,red
Georgia,BEN HILL COUNTY,2012,5956,2512,3396,12971,0.2618148176701873,0.1936627862154036,0.45917816667951583,red
Georgia,BEN HILL COUNTY,2016,5936,2101,3739,12860,0.290746500777605,0.16337480559875583,0.4615863141524106,red
Georgia,BEN HILL COUNTY,2020,6560,2392,4110,12605,0.32606108687028956,0.18976596588655295,0.5204284014280047,red
Georgia,BERRIEN COUNTY,2012,6201,1273,4843,14460,0.334923928077455,0.0880359612724758,0.4288381742738589,red
Georgia,BERRIEN COUNTY,2016,6590,1047,5422,14335,0.37823508894314617,0.07303801883501919,0.4597139867457272,red
Georgia,BERRIEN COUNTY,2020,7743,1269,6419,14760,0.43489159891598916,0.08597560975609755,0.5245934959349593,red
Georgia,BIBB COUNTY,2012,64718,38585,25623,116882,0.21922109477935012,0.3301192655840934,0.5537037353912493,blue
Georgia,BIBB COUNTY,2016,62596,36787,24043,115278,0.20856538107878347,0.3191155294158469,0.5430003990353753,blue
Georgia,BIBB COUNTY,2020,70802,43468,26585,116041,0.22910005946174197,0.374591739126688,0.6101464137675476,blue
Georgia,BLECKLEY COUNTY,2012,4907,1269,3587,10028,0.3576984443558037,0.1265456721180694,0.48932987634623054,red
Georgia,BLECKLEY COUNTY,2016,4974,1101,3719,10224,0.36375195618153366,0.10768779342723005,0.4865023474178404,red
Georgia,BLECKLEY COUNTY,2020,5706,1311,4328,10302,0.42011259949524365,0.12725684333139195,0.5538730343622598,red
Georgia,BRANTLEY COUNTY,2012,6002,939,4964,13835,0.35880014456089626,0.06787134080231297,0.4338272497289483,red
Georgia,BRANTLEY COUNTY,2016,6301,619,5567,14004,0.39752927734932875,0.04420165666952299,0.4499428734647244,red
Georgia,BRANTLEY COUNTY,2020,7746,699,6991,14683,0.4761288565007151,0.04760607505278213,0.5275488660355513,red
Georgia,BROOKS COUNTY,2012,6742,3138,3554,12102,0.2936704676912907,0.2592959841348537,0.5570980003305239,red
Georgia,BROOKS COUNTY,2016,6336,2528,3701,12273,0.30155626171270267,0.20598060783834432,0.5162551943290149,red
Georgia,BROOKS COUNTY,2020,7100,2790,4260,12122,0.35142715723477974,0.23016003959742617,0.5857119287246328,red
Georgia,BRYAN COUNTY,2012,13453,3707,9560,22863,0.4181428508944583,0.16213970170143902,0.5884179678957268,red
Georgia,BRYAN COUNTY,2016,15173,4014,10529,25305,0.41608377790950407,0.15862477771191463,0.5996048211815846,red
Georgia,BRYAN COUNTY,2020,21340,6739,14244,27979,0.509096107795132,0.24085921584045178,0.7627148933128418,red
Georgia,BULLOCH COUNTY,2012,24085,9593,14174,58612,0.24182761209308673,0.16366955572237768,0.4109226779499079,red
Georgia,BULLOCH COUNTY,2016,25316,9261,15097,59707,0.25285142445609393,0.15510744133853652,0.42400388564154956,red
Georgia,BULLOCH COUNTY,2020,30084,11243,18386,63851,0.28795163740583546,0.17608181547665658,0.471159418020078,red
Georgia,BURKE COUNTY,2012,9779,5405,4301,16829,0.2555707409828273,0.3211717867966011,0.5810802780913898,blue
Georgia,BURKE COUNTY,2016,9351,4731,4491,16653,0.26968113853359754,0.28409295622410374,0.5615204467663484,blue
Georgia,BURKE COUNTY,2020,10684,5209,5400,16641,0.32449972958355866,0.3130220539631032,0.6420287242353224,red
Georgia,BUTTS COUNTY,2012,9381,2968,6306,18327,0.34408250122769685,0.16194685436787254,0.5118677361270257,red
Georgia,BUTTS COUNTY,2016,9514,2566,6717,18773,0.35780109732062004,0.13668566558355083,0.5067916688861663,red
Georgia,BUTTS COUNTY,2020,11771,3274,8406,19833,0.42383905611859024,0.16507840467907023,0.5935057732062724,red
Georgia,CALHOUN COUNTY,2012,2188,1298,883,5307,0.166384021104202,0.24458262671942718,0.4122856604484643,blue
Georgia,CALHOUN COUNTY,2016,2025,1179,830,5218,0.15906477577615946,0.22594863932541204,0.38807972403219626,blue
Georgia,CALHOUN COUNTY,2020,2194,1260,923,5141,0.1795370550476561,0.24508850418206574,0.42676522077416845,blue
Georgia,CAMDEN COUNTY,2012,17983,6377,11343,38031,0.29825668533564725,0.1676789987115774,0.4728510951592122,red
Georgia,CAMDEN COUNTY,2016,18901,5930,12310,39643,0.3105214035264738,0.14958504654037283,0.476780263854905,red
Georgia,CAMDEN COUNTY,2020,23688,7967,15251,41483,0.36764457729672395,0.19205457657353614,0.5710290962562977,red
Georgia,CANDLER COUNTY,2012,3528,1157,2344,8257,0.28388034395058737,0.14012353154898874,0.42727382826692506,red
Georgia,CANDLER COUNTY,2016,3763,1026,2664,8118,0.328159645232816,0.12638580931263857,0.4635378171963538,red
Georgia,CANDLER COUNTY,2020,4431,1269,3133,8107,0.38645614900703096,0.15653139262365856,0.5465646971752807,red
Georgia,CARROLL COUNTY,2012,41549,12688,28280,83658,0.3380429845322623,0.1516651127208396,0.49665303975710634,red
Georgia,CARROLL COUNTY,2016,44121,12464,30029,88125,0.340754609929078,0.1414354609929078,0.500663829787234,red
Georgia,CARROLL COUNTY,2020,54474,16238,37476,91687,0.4087384252947528,0.17710253361981523,0.5941300293389467,red
Georgia,CATOOSA COUNTY,2012,23678,5365,17858,49045,0.3641145886430829,0.10938933632378428,0.48278111938016105,red
Georgia,CATOOSA COUNTY,2016,26757,4771,20876,50744,0.41139839192810973,0.0940209679962163,0.527293867255242,red
Georgia,CATOOSA COUNTY,2020,32593,6932,25167,52313,0.48108500755070444,0.13251008353564123,0.6230382505304609,red
Georgia,CHARLTON COUNTY,2012,3764,1197,2527,10753,0.23500418487863853,0.11131777178461824,0.35004184878638517,red
Georgia,CHARLTON COUNTY,2016,4016,1004,2951,10407,0.2835591428845969,0.09647352743345824,0.385894109733833,red
Georgia,CHARLTON COUNTY,2020,4566,1103,3419,10935,0.312665752171925,0.10086877000457248,0.41755829903978053,red
Georgia,CHATHAM COUNTY,2012,108628,60246,47204,214892,0.21966383113377883,0.28035478286767307,0.5055004374290342,blue
Georgia,CHATHAM COUNTY,2016,112142,62290,45688,225508,0.20260035120705253,0.27622079926211046,0.4972861273214254,blue
Georgia,CHATHAM COUNTY,2020,133420,78254,53237,229084,0.23239073876831207,0.34159522271306597,0.5824064535279635,blue
Georgia,CHATTAHOOCHEE COUNTY,2012,1490,729,735,8944,0.08217799642218247,0.08150715563506261,0.16659212880143112,red
Georgia,CHATTAHOOCHEE COUNTY,2016,1390,594,751,7932,0.09467977811396873,0.07488653555219364,0.17523953605648007,red
Georgia,CHATTAHOOCHEE COUNTY,2020,1582,667,880,8447,0.10417899846099207,0.07896294542441103,0.18728542677873802,red
Georgia,CHATTOOGA COUNTY,2012,7822,2232,5452,19882,0.2742178855245951,0.11226234785232873,0.39342118499144957,red
Georgia,CHATTOOGA COUNTY,2016,8252,1613,6462,19295,0.33490541591085776,0.08359678673231408,0.4276755636175175,red
Georgia,CHATTOOGA COUNTY,2020,10050,1854,8064,19248,0.41895261845386533,0.0963216957605985,0.5221321695760599,red
Georgia,CHEROKEE COUNTY,2012,98220,19841,76514,161450,0.4739176215546609,0.12289253638897492,0.6083617218953237,red
Georgia,CHEROKEE COUNTY,2016,112043,25231,80649,180408,0.4470367167753093,0.13985521706354487,0.6210533900935657,red
Georgia,CHEROKEE COUNTY,2020,144830,42794,99587,196911,0.50574625084429,0.21732660948347224,0.7355099511962258,red
Georgia,CLARKE COUNTY,2012,40368,25431,13815,99011,0.1395299512175415,0.2568502489622365,0.40771227439375424,blue
Georgia,CLARKE COUNTY,2016,44976,29603,12717,102981,0.12348879890465231,0.2874607937386508,0.4367407580039036,blue
Georgia,CLARKE COUNTY,2020,51333,36048,14446,106329,0.13586133604190767,0.3390232203820218,0.482775160116243,blue
Georgia,CLAY COUNTY,2012,1402,862,537,2432,0.22080592105263158,0.35444078947368424,0.5764802631578947,blue
Georgia,CLAY COUNTY,2016,1273,697,566,2362,0.23962743437764605,0.29508890770533447,0.5389500423370025,blue
Georgia,CLAY COUNTY,2020,1434,790,637,2287,0.2785308264101443,0.34543069523393094,0.6270222999562746,blue
Georgia,CLAYTON COUNTY,2012,96067,81479,14164,190224,0.07445958448986457,0.42833186138447304,0.5050203970056355,blue
Georgia,CLAYTON COUNTY,2016,92859,78220,12645,200211,0.06315836792184246,0.3906878243453157,0.46380568500232255,blue
Georgia,CLAYTON COUNTY,2020,112344,95476,15813,211634,0.07471861799143804,0.45113734088095486,0.5308409801827684,blue
Georgia,CLINCH COUNTY,2012,2472,852,1598,4939,0.32354727677667544,0.17250455557805225,0.5005061753391374,red
Georgia,CLINCH COUNTY,2016,2455,686,1727,4993,0.34588423793310635,0.1373923492890046,0.4916883637091929,red
Georgia,CLINCH COUNTY,2020,2864,747,2105,4958,0.4245663574021783,0.15066559096409843,0.5776522791448164,red
Georgia,COBB COUNTY,2012,310116,133124,171722,529309,0.3244267526152021,0.25150526441076954,0.5858883941138352,red
Georgia,COBB COUNTY,2016,330819,160121,152912,566466,0.2699402965049977,0.2826665678081297,0.5840050417853851,blue
Georgia,COBB COUNTY,2020,393746,221846,165459,583231,0.2836937679924421,0.3803741570664111,0.6751115767166012,blue
Georgia,COFFEE COUNTY,2012,14454,5057,9248,32194,0.2872584953718084,0.15707895881220102,0.4489656457725042,red
Georgia,COFFEE COUNTY,2016,13915,4094,9588,32379,0.2961178541647364,0.12643997652799654,0.42975385280583095,red
Georgia,COFFEE COUNTY,2020,15214,4511,10578,32708,0.3234071175247646,0.1379173290937997,0.46514614161672985,red
Georgia,COLQUITT COUNTY,2012,13328,3973,9243,33435,0.27644683714670254,0.11882757589352475,0.3986241962015852,red
Georgia,COLQUITT COUNTY,2016,13624,3463,9898,33362,0.2966848510281158,0.10380073137102092,0.40836880282956656,red
Georgia,COLQUITT COUNTY,2020,16083,4187,11777,33909,0.34731192308826564,0.12347754283523549,0.474298858710077,red
Georgia,COLUMBIA COUNTY,2012,58923,16451,41765,97196,0.42969875303510435,0.16925593645829046,0.6062286513848306,red
Georgia,COLUMBIA COUNTY,2016,64743,18887,43085,109624,0.39302524994526744,0.17228891483616726,0.5905914763190542,red
Georgia,COLUMBIA COUNTY,2020,80579,29236,50013,117374,0.42609947688585204,0.2490841242523898,0.6865149010854192,red
Georgia,COOK COUNTY,2012,6031,2042,3935,12385,0.317723052079128,0.16487686717803796,0.48696003229713364,red
Georgia,COOK COUNTY,2016,6057,1753,4176,12693,0.3290002363507445,0.1381076183723312,0.47719215315528246,red
Georgia,COOK COUNTY,2020,7035,2059,4900,12946,0.3784952881198826,0.15904526494670168,0.54341109222926,red
Georgia,COWETA COUNTY,2012,55555,15168,39653,95956,0.4132414856809371,0.1580724498728584,0.5789632748342991,red
Georgia,COWETA COUNTY,2016,61745,16583,42533,105182,0.40437527333574186,0.15766005590310128,0.5870301002072598,red
Georgia,COWETA COUNTY,2020,76799,24210,51501,112755,0.45675136357589463,0.21471331648263936,0.6811139195601082,red
Georgia,CRAWFORD COUNTY,2012,5133,1706,3368,9743,0.3456840808785795,0.17510007184645388,0.5268397824078825,red
Georgia,CRAWFORD COUNTY,2016,5176,1421,3635,9676,0.37567176519222817,0.1468582058701943,0.5349317899958661,red
Georgia,CRAWFORD COUNTY,2020,6102,1615,4428,9899,0.44731791090009093,0.16314779270633398,0.6164259016062229,red
Georgia,CRISP COUNTY,2012,7396,3167,4182,17733,0.23583150059211638,0.17859358258613883,0.41707550893813794,red
Georgia,CRISP COUNTY,2016,7512,2837,4549,17273,0.26335899959474324,0.16424477508249868,0.4348983963411104,red
Georgia,CRISP COUNTY,2020,8039,2986,4987,17021,0.29299101110393044,0.17543035074319957,0.47229892485752895,red
Georgia,DADE COUNTY,2012,6020,1411,4471,13099,0.34132376517291396,0.1077181464233911,0.4595770669516757,red
Georgia,DADE COUNTY,2016,6242,965,5051,13076,0.3862802080146834,0.07379932701131844,0.477363107984093,red
Georgia,DADE COUNTY,2020,7434,1261,6066,13028,0.46561252686521337,0.09679152594412035,0.5706171323303654,red
Georgia,DAWSON COUNTY,2012,10244,1241,8847,17552,0.5040451230628988,0.07070419325432999,0.5836371923427529,red
Georgia,DAWSON COUNTY,2016,11765,1448,9900,18749,0.5280281615019468,0.0772307856419009,0.6275001333404449,red
Georgia,DAWSON COUNTY,2020,16081,2486,13398,20853,0.6424974823766365,0.1192154606051887,0.77116002493646,red
Georgia,DECATUR COUNTY,2012,10485,4591,5824,20530,0.2836824159766196,0.22362396492937164,0.5107160253287871,red
Georgia,DECATUR COUNTY,2016,10286,4124,6020,20087,0.2996963210036342,0.2053069149200976,0.5120724846915916,red
Georgia,DECATUR COUNTY,2020,11627,4780,6758,19996,0.33796759351870376,0.23904780956191238,0.5814662932586517,red
Georgia,DEKALB COUNTY,2012,306265,238224,64392,542293,0.11874023821070898,0.43929019920965234,0.564759272201559,blue
Georgia,DEKALB COUNTY,2016,314757,251370,51468,571102,0.09012050386796054,0.44014904517931996,0.5511397263536111,blue
Georgia,DEKALB COUNTY,2020,370804,308227,58373,584968,0.09978836449173288,0.5269125832524172,0.6338876656500868,blue
Georgia,DODGE COUNTY,2012,7733,2442,5214,16822,0.30995125430983234,0.1451670431577696,0.45969563666627034,red
Georgia,DODGE COUNTY,2016,7009,1839,5021,16697,0.300712702880757,0.11013954602623226,0.4197760076660478,red
Georgia,DODGE COUNTY,2020,8070,2171,5843,16643,0.35107853151475094,0.13044523222976626,0.48488854172925555,red
Georgia,DOOLY COUNTY,2012,4298,2285,1985,11448,0.1733927323549965,0.19959818308874913,0.3754367575122292,blue
Georgia,DOOLY COUNTY,2016,3859,1872,1951,11339,0.17206102830937473,0.16509392362642208,0.3403298350824588,red
Georgia,DOOLY COUNTY,2020,4105,1911,2159,11188,0.19297461565963533,0.1708080085806221,0.36691097604576334,red
Georgia,DOUGHERTY COUNTY,2012,37919,26295,11449,70694,0.16195150932186608,0.371955187144595,0.5363821540724814,blue
Georgia,DOUGHERTY COUNTY,2016,34087,23311,10232,68241,0.14993918611978135,0.3415981594642517,0.49950909277413874,blue
Georgia,DOUGHERTY COUNTY,2020,35311,24577,10454,67169,0.15563727314683856,0.3658979588798404,0.5257038217034644,blue
Georgia,DOUGLAS COUNTY,2012,55267,28441,26241,96819,0.27103151240975426,0.2937543250808209,0.5708280399508361,blue
Georgia,DOUGLAS COUNTY,2016,57738,31005,24817,104277,0.2379911198059016,0.297333064817745,0.5536983227365574,blue
Georgia,DOUGLAS COUNTY,2020,69097,42809,25451,108767,0.23399560528469113,0.39358445116625446,0.6352754052240109,blue
Georgia,EARLY COUNTY,2012,5353,2765,2557,7927,0.32256843698751103,0.34880787183045286,0.6752869938185947,blue
Georgia,EARLY COUNTY,2016,4785,2168,2552,7712,0.3309128630705394,0.28112033195020747,0.6204616182572614,red
Georgia,EARLY COUNTY,2020,5187,2437,2722,7657,0.3554917069348309,0.3182708632623743,0.6774193548387096,red
Georgia,ECHOLS COUNTY,2012,1102,173,917,2865,0.32006980802792323,0.06038394415357766,0.38464223385689356,red
Georgia,ECHOLS COUNTY,2016,1182,156,1007,2885,0.34904679376083186,0.05407279029462738,0.4097053726169844,red
Georgia,ECHOLS COUNTY,2020,1441,167,1256,2963,0.4238947013162335,0.05636179547755653,0.4863314208572393,red
Georgia,EFFINGHAM COUNTY,2012,20816,4947,15596,38622,0.4038112992594894,0.12808761845580238,0.5389674278908394,red
